datetime,open,close,low,high,amount,count,vol,DIFF,DEA,MACD,MA5,MA10,MA20,MA60
2019-05-09 16:00:00,4.8869,4.904,4.8834,4.9153,297127.86778491177,13140,1456786.54446292,0.0034820694206842973,0.005583096831333576,-0.0021010274106492786,4.905060000000001,4.921019999999999,4.904425,4.913383333333331
2019-05-09 17:00:00,4.9039,4.8934,4.8744,4.904,285807.2118978224,12370,1396513.7815322764,0.001995725134049664,0.004865622491876794,-0.0028698973578271296,4.89458,4.9204599999999985,4.90396,4.912028333333331
2019-05-09 18:00:00,4.8938,4.8741,4.8534,4.901,168584.87327971382,8293,823026.7707739965,-0.0007311340664086785,0.003746271180219699,-0.004477405246628378,4.8893,4.913869999999998,4.90285,4.910886666666665
2019-05-09 19:00:00,4.8748000000000005,4.8516,4.8406,4.875,327983.5042450343,12121,1591686.1318004208,-0.004654101997634719,0.002066196544648816,-0.0067202985422835345,4.882020000000001,4.903109999999998,4.899885,4.910224999999998
2019-05-09 20:00:00,4.8517,4.805,4.7988,4.8522,700325.8314355044,21483,3375192.34943748,-0.011391993089078234,-0.000625441382096594,-0.010766551706981639,4.865620000000001,4.889479999999998,4.8957950000000015,4.907108333333331
2019-05-09 21:00:00,4.8049,4.8391,4.7924,4.8457,385638.80477262195,17052,1858666.1345927757,-0.013820916387627058,-0.0032645363832026868,-0.010556380004424371,4.852640000000001,4.878849999999998,4.893795000000002,4.904834999999997
2019-05-09 22:00:00,4.8391,4.8229,4.8172,4.8391,134064.2406956293,8656,647177.4497407051,-0.016858723343610826,-0.005983373775284314,-0.010875349568326512,4.838540000000001,4.866559999999998,4.891860000000002,4.901384999999997
2019-05-09 23:00:00,4.8231,4.8171,4.8098,4.8359000000000005,305216.5651479777,12195,1471743.9873578255,-0.019509327387830844,-0.00868856449779362,-0.010820762890037224,4.827140000000001,4.858219999999998,4.888835000000002,4.8983166666666635
2019-05-10 00:00:00,4.8157,4.8275,4.8157,4.841,177891.717578298,8082,858900.0391790263,-0.020534053321190626,-0.011057662262473022,-0.009476391058717604,4.82232,4.852169999999999,4.886300000000002,4.895774999999997
2019-05-10 01:00:00,4.8286,4.8061,4.8035,4.8293,153993.137385286,8457,741578.81694947,-0.02281001747614564,-0.013408133305207546,-0.009401884170938093,4.822540000000001,4.844079999999999,4.882475000000002,4.893236666666664
2019-05-10 02:00:00,4.806,4.7909,4.785,4.8095,146722.16150884872,7203,704007.0175096804,-0.02554577266904623,-0.01583566117797528,-0.009710111491070948,4.812900000000001,4.832769999999998,4.876895000000002,4.890251666666663
2019-05-10 03:00:00,4.7909,4.7935,4.7832,4.8015,83164.65433489849,5063,398533.2915119586,-0.027190643288337313,-0.018106657600047687,-0.009083985688289626,4.80702,4.822779999999999,4.871620000000002,4.8876183333333305
2019-05-10 04:00:00,4.7926,4.8171,4.7844,4.8223,119236.83762739242,6555,573144.43771574,-0.026286873622103357,-0.01974270080445882,-0.006544172817644536,4.80702,4.817079999999999,4.865475000000002,4.885258333333329
2019-05-10 05:00:00,4.8171,4.8355,4.8133,4.87,227110.52142685364,10995,1101011.6107918606,-0.023811420195599453,-0.02055644468268695,-0.0032549755129125044,4.8086199999999995,4.8154699999999995,4.859290000000001,4.88346333333333
2019-05-10 06:00:00,4.8358,4.8361,4.8017,4.843,266022.00060032605,11165,1283821.6175496562,-0.021552743919043493,-0.020755704529958258,-0.0007970393890852356,4.81462,4.818579999999999,4.854030000000002,4.8815199999999965
2019-05-10 07:00:00,4.8362,4.8515,4.83,4.8725000000000005,293325.2988289813,13921,1422967.4837216374,-0.018309020409844834,-0.020266367705935574,0.0019573472960907404,4.826739999999999,4.819819999999999,4.849335000000002,4.879954999999996
2019-05-10 08:00:00,4.8514,4.6605,4.6512,4.859,720813.9527256147,20986,3429114.099985168,-0.0307954590233237,-0.0223721859694132,-0.008423273053910503,4.800139999999999,4.803579999999999,4.835070000000001,4.874781666666664
2019-05-10 09:00:00,4.6605,4.72,4.5809999999999995,4.7201,1575139.9304565496,44064,7356639.60634906,-0.03548089715042657,-0.024993928205615874,-0.010486968944810698,4.780719999999999,4.79387,4.8260450000000015,4.869843333333331
2019-05-10 10:00:00,4.72,4.7135,4.6901,4.7536000000000005,814386.7365132606,30015,3850265.06672698,-0.03926600226823762,-0.027848343018140223,-0.011417659250097398,4.756319999999999,4.782469999999999,4.8173200000000005,4.867653333333331
2019-05-10 11:00:00,4.7136,4.7128,4.7077,4.7743,501492.5718581438,23499,2374830.5007648338,-0.041839905112468934,-0.030646655437005964,-0.01119324967546297,4.73166,4.77314,4.808610000000001,4.865338333333331
2019-05-10 12:00:00,4.7129,4.9181,4.7052,4.949,1572334.950038738,52222,7686811.459394943,-0.02700247964726543,-0.029917820279057858,0.0029153406317924263,4.744979999999999,4.78586,4.809315000000001,4.866083333333331
2019-05-10 13:00:00,4.9179,4.8696,4.8511,4.922,417291.0731422151,20393,2035477.8708013175,-0.018938941409317067,-0.0277220445051097,0.008783103095792631,4.7867999999999995,4.793469999999999,4.808125000000001,4.865709999999997
2019-05-10 14:00:00,4.8697,4.8901,4.8683,4.9,258753.5611515039,11261,1263986.0546911093,-0.010770198443297296,-0.02433167529274722,0.013561476849449923,4.820819999999999,4.80077,4.808925000000001,4.8660566666666645
2019-05-10 15:00:00,4.8901,4.8908000000000005,4.8666,4.9025,517227.67399881664,25485,2525692.722459551,-0.004191608387944079,-0.02030366191178659,0.016112053523842512,4.85628,4.8063,4.810885000000001,4.866128333333331
2019-05-10 16:00:00,4.8909,4.8453,4.8212,4.9036,543695.5593425105,27412,2639527.3142238106,-0.0026193044028337553,-0.016766790409996023,0.014147486007162268,4.8827799999999995,4.80722,4.812900000000001,4.865601666666665
2019-05-10 17:00:00,4.8453,4.836,4.8137,4.851,228187.77526756033,14989,1103196.6648029494,-0.0020994730252930083,-0.013833326933055421,0.011733853907762413,4.86636,4.80567,4.812745000000001,4.864608333333332
2019-05-10 18:00:00,4.8358,4.8185,4.8128,4.855,191775.67497824333,10954,927744.8180490497,-0.0030642835069887298,-0.011679518247842084,0.008615234740853354,4.856140000000001,4.82147,4.812525000000001,4.863309999999998
2019-05-10 19:00:00,4.8186,4.817,4.7881,4.8254,365988.46452540514,14518,1761042.465725857,-0.0039049266649326952,-0.010124599931260206,0.006219673266327511,4.841520000000001,4.83117,4.812520000000001,4.862831666666664
2019-05-10 20:00:00,4.817,4.8169,4.801,4.829,220903.4117085573,11089,1063797.0952173085,-0.004527026840929871,-0.009005085313194139,0.004478058472264268,4.82674,4.841510000000001,4.811990000000001,4.86315333333333
2019-05-10 21:00:00,4.8169,4.8252,4.8056,4.8367,153112.72848611968,8701,738250.1008141546,-0.004300728952141952,-0.008064214040983701,0.0037634850888417486,4.82272,4.852750000000001,4.812945000000001,4.862466666666664
2019-05-10 22:00:00,4.8252,4.7958,4.7828,4.8267,273112.56359450833,11189,1311858.393678859,-0.006419718025574284,-0.0077353148379018175,0.0013155968123275338,4.81468,4.840520000000001,4.8131900000000005,4.861371666666664
2019-05-10 23:00:00,4.7959,4.8228,4.7625,4.8246,298572.47143691086,14157,1432485.2897440493,-0.005852889316433796,-0.007358829733608213,0.0015059404171744173,4.81554,4.835840000000001,4.814655000000001,4.8607099999999965
2019-05-11 00:00:00,4.8228,4.8155,4.8019,4.8429,462964.4273113508,25770,2232409.1757925795,-0.0059244293384299596,-0.007071949654572562,0.0011475203161426025,4.81524,4.828380000000001,4.814575000000001,4.858766666666663
2019-05-11 01:00:00,4.8152,4.8466000000000005,4.7821,4.8856,351855.660017971,24148,1698112.8107411233,-0.003432052668046026,-0.006343970257267255,0.002911917589221229,4.82118,4.823960000000001,4.815130000000002,4.857621666666663
2019-05-11 02:00:00,4.8465,4.8294,4.818,4.8711,133334.1789620167,12844,645397.86600179,-0.00281230396426313,-0.0056376369986664305,0.0028253330344033007,4.82202,4.822370000000001,4.814795000000001,4.85634833333333
2019-05-11 03:00:00,4.8294,4.831,4.8119,4.8366,94622.27420628785,11517,456608.73111903,-0.002167061487347688,-0.004943521896402682,0.0027764604090549944,4.82906,4.821870000000002,4.813770000000001,4.855521666666664
2019-05-11 04:00:00,4.8311,4.8633,4.8111,4.9277,580670.8207753266,40294,2826683.024732462,0.0009398044018293916,-0.0037668566367562674,0.004706661038585659,4.837159999999999,4.826350000000002,4.823910000000001,4.855051666666664
2019-05-11 05:00:00,4.8633,4.8353,4.8238,4.8659,128023.46913000809,10962,619637.1943816944,0.0011296303332155588,-0.002787559242761902,0.003917189575977461,4.841119999999999,4.8281800000000015,4.829675000000001,4.854064999999997
2019-05-11 06:00:00,4.8353,4.8496,4.8276,4.8622,88830.27043818899,6689,430571.1121000625,0.0024062218141223113,-0.0017488030313850592,0.004155024845507371,4.841719999999999,4.831450000000002,4.836480000000001,4.852911666666665
2019-05-11 07:00:00,4.8503,4.8147,4.8037,4.8503,145117.88629904523,9733,700097.353269,0.0005949334095429748,-0.0012800557431994525,0.0018749891527424273,4.838779999999998,4.830400000000002,4.841575000000001,4.851408333333331
2019-05-11 08:00:00,4.8147,4.8506,4.8147,4.8559,152135.9527522166,10511,736082.0516888,0.0020328706035677158,-0.0006174704738460188,0.0026503410774137348,4.842699999999999,4.835880000000001,4.838200000000001,4.850646666666664
2019-05-11 09:00:00,4.8506,4.899,4.8491,4.9071,486268.0297726051,19641,2373134.7332702116,0.006997261617649464,0.0009054759444530778,0.006091785673196386,4.849839999999999,4.8435000000000015,4.839670000000001,4.850584999999998
2019-05-11 10:00:00,4.8991,4.9002,4.8539,4.922,729374.8084370138,27424,3567291.714411103,0.010902727379477284,0.002904926231457919,0.007997801148019365,4.862819999999999,4.8519700000000014,4.840175,4.850649999999998
2019-05-11 11:00:00,4.9007000000000005,4.8995,4.8807,4.915,647479.5082002654,20780,3171990.6057705283,0.01378247716575931,0.005080436418318198,0.008702040747441114,4.8728,4.857260000000001,4.840610000000001,4.850459999999997
2019-05-11 12:00:00,4.8996,4.8857,4.86,4.928,857277.4423655953,34039,4198651.046264564,0.014780771418079652,0.0070205034182704885,0.007760267999809164,4.886999999999999,4.862890000000001,4.8426300000000015,4.850441666666664
2019-05-11 13:00:00,4.8856,4.9264,4.8798,4.9825,1047641.4063023407,43673,5169885.724571321,0.018641192596756895,0.00934464125396777,0.009296551342789125,4.902159999999999,4.8724300000000005,4.847150000000001,4.8512299999999975
2019-05-11 14:00:00,4.9263,4.9318,4.87,4.9774,1239251.3241255067,57550,6116381.383607242,0.021884073091769096,0.011852527621528035,0.01003154547024106,4.908719999999999,4.8792800000000005,4.852815000000001,4.852399999999998
2019-05-11 15:00:00,4.9318,4.9235,4.9183,4.9509,497053.5548336194,31583,2451818.4328249353,0.02351329201986374,0.014184680501195177,0.009328611518668564,4.913379999999998,4.8881000000000006,4.858140000000001,4.853164999999998
2019-05-11 16:00:00,4.9236,5.1216,4.8979,5.1888,2929110.4064118043,76914,14914266.0988834,0.04032463685503895,0.019412671771963933,0.02091196508307502,4.957799999999999,4.9153,4.873375000000001,4.857221666666664
2019-05-11 17:00:00,5.1201,5.264,5.1147,5.2780000000000005,1636140.1880280648,55007,8494902.357182672,0.06439592255946458,0.028409321929464063,0.03598660063000052,5.033459999999999,4.960230000000001,4.895315000000001,4.863578333333331
2019-05-11 18:00:00,5.2641,5.3401,5.264,5.4501,2468638.4817454354,41120,13228948.724567467,0.0885919905893191,0.04044585566143507,0.048146134927884034,5.116199999999998,5.009180000000001,4.92253,4.870871666666664
2019-05-11 19:00:00,5.3402,5.2761,5.27,5.3589,951601.6301033854,29442,5050583.499203835,0.10143401550627829,0.05264348763040371,0.048790527875874574,5.185059999999998,5.04689,4.945195,4.877156666666664
2019-05-11 20:00:00,5.276,5.31,5.2261,5.3191,901520.2876214961,29996,4750947.981238627,0.11304376134712957,0.06472354237374889,0.04832021897338068,5.262359999999998,5.087870000000001,4.96992,4.8833233333333315
2019-05-11 21:00:00,5.31,5.3099,5.2826,5.3466000000000005,583736.0290889539,25507,3103818.6234226315,0.12084349086520785,0.07594753207204068,0.04489595879316717,5.300019999999998,5.12891,4.993085000000001,4.889168333333331
2019-05-11 22:00:00,5.3051,5.3081,5.24,5.3349,534498.5110108812,28737,2829380.830993903,0.12543366651765986,0.08584475896116452,0.03958890755649534,5.308839999999998,5.17115,5.0170200000000005,4.895281666666665
2019-05-11 23:00:00,5.3078,5.3971,5.29,5.4,619006.6709446862,22893,3312162.446915083,0.13470022958989336,0.09561585308691029,0.039084376502983076,5.320239999999998,5.2182200000000005,5.045325,4.902809999999999
2019-05-12 00:00:00,5.3971,5.3493,5.3225,5.4004,865041.979942971,22170,4644655.668711816,0.13661220658848183,0.1038151237872246,0.03279708280125723,5.334879999999998,5.25997,5.069625,4.909534999999999
2019-05-12 01:00:00,5.3493,5.5916,5.3224,5.6176,1661817.9814255096,32762,9132882.323133465,0.1558821349310966,0.114228526015999,0.04165360891509759,5.391199999999999,5.32678,5.10744,4.921053333333331
2019-05-12 02:00:00,5.5927,5.5624,5.52,5.6734,825187.1941863684,14143,4617113.889720874,0.16687387782139496,0.1247575963770782,0.042116281444316755,5.441699999999999,5.37086,5.14308,4.932293333333332
2019-05-12 03:00:00,5.5624,5.491,5.47,5.5626,551215.4325927666,16588,3036656.6778599015,0.1678882190850599,0.13338372091867454,0.03450449816638537,5.478279999999999,5.39356,5.176895,4.942359999999998
2019-05-12 04:00:00,5.4909,5.5499,5.4878,5.5507,302710.55128308863,10762,1671856.36043781,0.17146825034194801,0.14100062680332923,0.030467623538618788,5.508839999999999,5.414540000000001,5.21186,4.953124999999998
2019-05-12 05:00:00,5.5473,5.6379,5.5313,5.64,455302.3703279904,12181,2544045.547639871,0.17933900702079786,0.14866830284682295,0.03067070417397491,5.56656,5.4507200000000005,5.248805,4.965533333333331
2019-05-12 06:00:00,5.638,5.603,5.4687,5.65,1328143.3932423925,35556,7421409.640821977,0.18067775932450392,0.15507019414235915,0.02560756518214477,5.56884,5.480020000000001,5.283945,4.9776816666666654
2019-05-12 07:00:00,5.603,5.4999,5.4156,5.8,2657368.2369599342,53690,15049724.09805319,0.171443132105761,0.15834478173503952,0.01309835037072149,5.5563400000000005,5.49902,5.313965,4.988486666666665
2019-05-12 08:00:00,5.4999,5.4954,5.425,5.6274,2471237.870250173,42863,13640988.790046822,0.1618952830642293,0.15905488200087747,0.002840401063351816,5.55722,5.517750000000001,5.34445,4.999993333333332
2019-05-12 09:00:00,5.4938,5.5663,5.49,5.595,1017001.1997309634,20103,5635912.410701123,0.15822565452098658,0.1588890365048993,-0.0006633819839127197,5.5605,5.53467,5.3764449999999995,5.012113333333333
2019-05-12 10:00:00,5.5666,5.5115,5.5115,5.5999,613368.9086949686,15483,3416653.1767262947,0.1491759380894324,0.15694641682180593,-0.00777047873237352,5.53522,5.550890000000001,5.40543,5.0235899999999996
2019-05-12 11:00:00,5.5112,5.5714,5.5,5.578,586731.4724826126,15185,3254371.6252144626,0.14516404130585592,0.15458994171861593,-0.009425900412760008,5.528899999999999,5.54887,5.437824999999999,5.036161666666667
2019-05-12 12:00:00,5.5713,5.5955,5.5706,5.6266,512658.6978480773,12936,2872522.3722571745,0.14228903338361398,0.15212976005161555,-0.009840726668001565,5.548019999999999,5.55218,5.461519999999999,5.048961666666667
2019-05-12 13:00:00,5.5956,5.6393,5.5949,5.6581,658807.112284233,13476,3713875.044837395,0.141909023947286,0.15008561283074964,-0.008176588883463648,5.5768,5.56701,5.480285,5.062848333333333
2019-05-12 14:00:00,5.6393,5.654,5.6234,5.6974,591414.6703331749,14381,3346712.3505908204,0.14116674847498079,0.14830183995959587,-0.00713509148461508,5.594340000000001,5.577419999999999,5.49598,5.077233333333333
2019-05-12 15:00:00,5.654,5.7064,5.6405,5.7528,995851.4960048088,22433,5688706.7118462045,0.14315651272346042,0.14727277451236878,-0.004116261788908365,5.63332,5.584269999999999,5.517495,5.092448333333333
2019-05-12 16:00:00,5.7061,5.572,5.4617,5.7249,1830171.3574919754,32112,10170920.13095561,0.1323626640551927,0.14429075242093356,-0.011928088365740858,5.63344,5.581169999999999,5.530595,5.105029999999999
2019-05-12 17:00:00,5.5721,5.5557,5.5275,5.6284,893860.6332760565,21997,4977341.714066095,0.12109725368483737,0.13965205267371433,-0.018554798988876964,5.6254800000000005,5.586749999999999,5.542885,5.117033333333333
2019-05-12 18:00:00,5.5557,5.39,5.3285,5.5797,1671078.8054182932,30310,9126541.842371866,0.09767281816749573,0.1312562057724706,-0.03358338760497487,5.575620000000001,5.576209999999999,5.5469800000000005,5.126264999999999
2019-05-12 19:00:00,5.39,5.43,5.3001000000000005,5.4563,2124490.225782628,37145,11438320.955179147,0.08139814284003499,0.12128459318598347,-0.03988645034594848,5.53082,5.562579999999999,5.548625000000001,5.135906666666666
2019-05-12 20:00:00,5.4291,5.4094,5.3323,5.4303,1022968.4320287304,21376,5504421.323167777,0.06607640983031438,0.11024295651484965,-0.04416654668453528,5.47142,5.552369999999999,5.551630000000001,5.148388333333332
2019-05-12 21:00:00,5.4094,5.3870000000000005,5.38,5.4575,672886.7867410899,12114,3643409.0228823186,0.0515323009499884,0.0985008254018774,-0.04696852445188901,5.434420000000001,5.53393,5.541400000000001,5.1595049999999985
2019-05-12 22:00:00,5.3871,5.2967,5.2600999999999996,5.4231,1077333.4536718414,23332,5762002.457377349,0.03234666235771044,0.08526999279304401,-0.052923330435333565,5.382620000000001,5.504049999999999,5.5281150000000014,5.169224999999998
2019-05-12 23:00:00,5.2969,5.2728,5.2,5.346,1496046.3553347683,53491,7873679.93789449,0.015040003490738307,0.07122399493258287,-0.056183991441844564,5.359180000000001,5.4674,5.517205000000002,5.178558333333331
2019-05-13 00:00:00,5.2724,5.2443,5.2443,5.3535,1211377.5244576698,32396,6421890.924900997,-0.0009642449490918636,0.05678634695624792,-0.057750591905339786,5.322040000000001,5.42643,5.501925000000002,5.183994999999999
2019-05-13 01:00:00,5.2447,5.3132,5.2396,5.3145,445474.1364062049,19982,2354596.862842428,-0.007995901191704569,0.04382989732665742,-0.05182579851836199,5.302800000000002,5.38711,5.485690000000002,5.191388333333332
2019-05-13 02:00:00,5.3134,5.3449,5.2967,5.3519,248686.54391777123,15171,1324544.9854597189,-0.010885137265640665,0.032886890408197804,-0.04377202767383847,5.294380000000002,5.3644,5.472785000000002,5.198968333333331
2019-05-13 03:00:00,5.3454,5.3449,5.3104,5.35,235411.16923827693,26596,1255512.541560686,-0.013024736613987287,0.023704565003760787,-0.036729301617748074,5.304020000000001,5.34332,5.465035000000002,5.206536666666665
2019-05-13 04:00:00,5.3441,5.392,5.3285,5.3999,177615.43970848725,9761,953051.6894572588,-0.010795365885610586,0.016804578825886513,-0.0275999447114971,5.327860000000001,5.34352,5.4598650000000015,5.215648333333331
2019-05-13 05:00:00,5.392,5.4035,5.38,5.4123,157844.0457510216,5494,852021.79891417,-0.008008304877502148,0.01184200208520878,-0.01985030696271093,5.359700000000002,5.340870000000001,5.4517250000000015,5.225106666666664
2019-05-13 06:00:00,5.4035,5.3443,5.302,5.4061,553521.7143400891,36023,2953224.553120065,-0.010455954459439809,0.007382410776279062,-0.01783836523571887,5.365920000000002,5.33436,5.443365000000002,5.233869999999998
2019-05-13 07:00:00,5.3434,5.3326,5.3,5.3435,367208.3159427656,27181,1954590.37096426,-0.013187805790479956,0.0032683674629272585,-0.016456173253407216,5.363460000000002,5.32892,5.431425000000002,5.2424633333333315
2019-05-13 08:00:00,5.3326,5.4246,5.2974,5.428,491159.2171633102,15410,2635499.449347274,-0.007838825428297724,0.0010469288846822618,-0.008885754312979987,5.379400000000002,5.34171,5.422880000000001,5.252591666666665
2019-05-13 09:00:00,5.4247,5.409,5.3961,5.45,527804.6942845534,10001,2862049.9944469025,-0.004803141948772627,-0.00012308528200871607,-0.004680056666763911,5.382800000000002,5.35533,5.411365000000002,5.262321666666665
2019-05-13 10:00:00,5.4091000000000005,5.3996,5.3689,5.4178,407989.0769010888,7506,2199731.1721097576,-0.0031198783457400125,-0.0007224438947549754,-0.002397434450985037,5.3820200000000025,5.3708599999999995,5.398645000000002,5.272384999999999
2019-05-13 11:00:00,5.3995,5.4002,5.39,5.4242,216626.67341716881,5136,1171428.3914423545,-0.0017176646585115307,-0.0009214880475062865,-0.0007961766110052442,5.393200000000002,5.37956,5.3833350000000015,5.282008333333333
2019-05-13 12:00:00,5.4002,5.3982,5.398,5.4052,20025.628687315468,426,108153.36977695767,-0.0007590338248313344,-0.0008889972029712961,0.0001299633781399617,5.406320000000002,5.3848899999999995,5.374645000000002,5.291719999999999
